language,location,message
en,"Paris, France","The day after #NotreDameFire [3/3] #Paris
▶ https://t.co/bKuyrCh91G https://t.co/ByrZJmaLVv"
en,Europe,"Some people doubted that the fireman in this picture was actually a fireman, as most Paris firefighters wear a red-… https://t.co/7D4hCcL2ZL"
en,"Berlin, NH",Fr Kyle Stanton and FrMichael Sartori attended Vespers at the Cathedral of St Joseph for the Distribution of Holy O… https://t.co/VgxErMxD0p
fr,,@phl43 Tremble : https://t.co/vKTZqMHaQt
en,London,"That said, Pinault family (owner of Gucci etc) who was the first to pledge millions hours after the fire, says it w… https://t.co/7pMDNfmBg8"
en,,"@CatsInFrance Hi there! There are several places to make a donation. For instance the ""Friends of Notre-Dame"":… https://t.co/eFOlJusjTe"
en,,"#ROBOTICS #TECH #NotreDameCathedralFire:ICYMI: When Notre-Dame’s spire was threatening to collapse, but there were… https://t.co/3Mgnyq44vq"
en,London,"60% of the (French) donations pledged to rebuild Notre-Dame will be tax exempt, per French law. Or, put another way… https://t.co/dQyj8Rm6I6"
en,New York City,Donate to Rebuild - Friends of Notre-Dame de Paris https://t.co/dHCeWmkGWj via @notredameparis #NotreDamedeParis 🙏🏻#NotreDameCathedral 🕍
fr,Géorgie,For your donations to the reconstruction of Notre-Dame-de-Paris you can find information on this official website. https://t.co/wyvZybJXi9
en,"Northamptonshire, England.",Notre-Dame de Paris: From searing emotion to the future rebirth of a World Heritage Site https://t.co/K4gWW5Sa3Q via @FR_Conversation
en,,"Notre Dame Reconstruction Effort Attracts Nearly $1 Billion ! 
https://t.co/fFoDXC7dp5 #NotreDameDeParis  https://t.co/SA82VxO5GD"
en,"Washington, DC","Existing 3-D maps of the cathedral, including from video-game 'assasins creed', will inform the reconstruction.

Ar… https://t.co/8lqdqhVYpa"
en,"Spokane, WA","Notre Dame Latest: Donations can be made via https://t.co/5pICBEuxmB, which has links to four approved organization… https://t.co/xzqbiizEHF"
de,Europe,"@DDSiS24 Mr. Colomes,thanks for following. Remember your contribution 2018 in Sarlat. Following your activities. Ac… https://t.co/qQdXqmZtwr"
fr,Novalaise,Notre Dame’s rooster retrieved from rubble https://t.co/ofSIwujCSH
fr,Novalaise,Hunchback of Notre-Dame goes to top of bestseller list after fire https://t.co/NdPg5bwGsz
en,"Dartmouth, Nova Scotia, Canada",In August 1979 I first visited Notre Dame de Paris with a priest friend of mine Father Joe Christensen.  My dad had… https://t.co/OiV3hgOfDf
fr,France,Notre-Dame: Apocalypse badauds https://t.co/GfY48giEMX
fr,,"If you want to donate for the rebuilding of Notre-Dame Cathedrale, you can do so at: 

https://t.co/TIfCcWmXUR.

It… https://t.co/1tQv6sBQDn"
en,"DENVER, USA","“The Catholic Church doesn’t need help rebuilding Notre Dame”

Actually, the French state owns Notre Dame and it is… https://t.co/sGtgK0BYYG"
fr,"Nancy, France",Notre Dame: A Digital Archive Could Hold the Key to Restoring It https://t.co/i9icfzr0GD
en,"Yerevan, Armenia",Notre-Dame in Paris in 17 vintage photographs https://t.co/GBSs98pMOH
de,Deutschland,"Help Paris to rebuild Notre Dame de Paris to its old beauty by donating a little amount of your money, so we can do… https://t.co/6LeXyLqi0B"
pt,Lyon | Barreiro,"#NOTREdame #Paris | Meet the chinese technology that helped fighting the fire in #France most visited monument.

No… https://t.co/AeHe10QuyN"
fr,,"Let’s rebuilt Notre Dame, block by block : Notre Dame des Cryptos (@DameCryptos) is a community initiative to gathe… https://t.co/c5u6AvrGAv"
fr,,"Notre Dame des cryptos : Let’s rebuilt it, block by block https://t.co/CrOowiRTPM"
fr,"38 Allée d'Orléans, Bordeaux","""Friends of Notre Dame"" is an American fundraising association that helps keeping up the cathedral.
If some America… https://t.co/hKQSnfxed8"
fr,France,"Notre Dame des cryptos : Let’s rebuilt it, block by block https://t.co/LYH3YQtSAm"
fr,Pontoise,"Notre Dame des cryptos : Let’s rebuilt it, block by block https://t.co/CFFKWSnpoG"
en,FB-TG-Linkedin @realtimecrypto,"Notre Dame des cryptos : Let’s rebuilt it, block by block https://t.co/sBhRYxlLd7"
en,"Dublin, Ireland","It has emerged that Fr Jean-Marc Fournier, chaplain of the Paris Fire Brigade, saved the Blessed Sacrament and the… https://t.co/1HWM7fblrp"
en,,The Pinault family renounces to tax deduction on their donation for the reconstruction of #NotreDame. @paulmichon_… https://t.co/IBtrFgyLzs
en,Nope,"Donation in bitcoin for Notre-Dame ↙️🇫🇷

https://t.co/uLlr5Lx7dY

it's not a scam."
en,,"Bells of St Patrick’s Armagh to be rung in solidarity with Notre Dame https://t.co/Aarc0l3ahe
Fr Jean-Marc Fournier… https://t.co/t99FVNJ65U"
fr,"Lisbon, Portugal","Poisonous gift of French billionaires for Notre Dame

Donations already 60% tax-deductible and they lobby for them… https://t.co/DMol5vOids"
en,Vatican City,Notre-Dame Cathedral update https://t.co/rl2UXTI7vG
fr,"Paris, Ile-de-France, France",Pinault Family will not use the 60% tax deduction for their €100 million gift to #NotreDame. I assume their arch-ri… https://t.co/tz2bv0bZtN
de,"Erfurt, Deutschland","Notre-Dame • The Day After! 16. April 2019 • ""BEWEG WAS!"" feat. Mainz FR... https://t.co/uoWKb1hmGt via @YouTub"
en,"Paris, France",Donations pour in from around world as Notre-Dame fund reaches €700m in 24 hours https://t.co/UhK6EUKLKj
en,"Paris, France","📌  « Le monde de la construction mobilisé pour reconstruire @notredameparis » @Le_Moniteur 
📌 « Major companies fro… https://t.co/Ew8c1tpcf7"
en-gb,follow≠endorsement,@zunatho @HiddlstonFan @ABC it’s still 66% atm but I saw that too a few hours after I tweeted this. they also said… https://t.co/ryQ9ca3YbB
nl,les Pays-Bas,Notre-Dame: Apocalypse badauds https://t.co/YldBFIdjz5
en,Paris,🔶🏗️ Disaster of #NotreDame cathedral : it could be restored using 3D mapping technology used in Ubisoft video game… https://t.co/aWB9ioAHy1
en,"Dublin City, Ireland",Crowdfunding at it's finest. Anyone help fund the rebuilding of Notre Dame at this site https://t.co/W5eXw1gpby. Do… https://t.co/YpfKIVh6Uy
en,Europe,Will Notre-Dame's multi-million euro restoration be covered by insurance? https://t.co/FAupBofu1P
fr,"Paris, France",Witnessing the Fall of Notre-Dame https://t.co/MJ0FUHTHzU https://t.co/lrKdVQqoJz
en,London,"Notre-Dame de Paris isn't, primarily, a building but a person - Mary, the Mother of God, Our Lady of Paris. I wonde… https://t.co/7VaKRhHSjA"
fr,"Paris, France","@missidawest @SweetKat111 He was a fireman....

Translate this

https://t.co/ylWRU8hkMj"
en,"Paris, France","The day after #NotreDameFire [2/3] #Paris
▶ https://t.co/bKuyrCh91G https://t.co/QDX0jrqBwS"
fr,Novalaise,Notre-Dame fire: Cathedral fund to pass one billion euros after Macron pledges to rebuild it in five years https://t.co/JlL8huvEpw
en,Ouagadougou BURKINA FASO/Western Africa,"Notre-Dame - ""The fire could not start from a short circuit, from a single incident. It takes a real heat load at t… https://t.co/oUQla3Upvt"
fr,44 Saint-Nazaire - 87 Solignac,Notre-Dame: Apocalypse badauds https://t.co/c9uHRlB8fZ via @Causeur
en,"Paris, France",Notre-Dame fire probe: What do we know so far? https://t.co/uc20WgaDKd https://t.co/Dx5vHBy6C7
en,,An article in Le Parisien newspaper which compares before and after fire in Notre Dame. https://t.co/FjSwxprk10
en-gb,follow≠endorsement,@irisvanherpes here’s the link in case you’re interested: https://t.co/IiMOpw69lp
en,,The Le Parisien newspaper has many articles with photos of Notre Dame.   https://t.co/2o9p0ScgC7
en,Paris,That vicious far right outlets like InfoWars are spreading lies about the Notre Dame fire makes it even more urgent… https://t.co/ztMUtjUU2A
fr,,News24 - https://t.co/iafuJO7X87 | SA in solidarity with France after Notre-Dame blaze https://t.co/J0EZK6QM23 https://t.co/44fyiM1nhw
en,,"If you're in the US and would like to donate to the restoration of the Cathedral, this is the official fund. The Fr… https://t.co/Zyrsjwp6IX"
en,"Carlisle, PA",Slide the white bar to see #NotreDame before and after. Shocking images: https://t.co/pgb6mMRoZn
en,Paris,"Great news for French national symbolism: The famous ""coq"" perched atop the #NotreDame spire has been found intact… https://t.co/inNf5Bp9D5"
en,,"@PrinceArihan Ask Fr,how did Notre dame got burnt ? Did Jesus do it ? After seeing his paedophilic padre's."
en,,@michellemalkin @Chase @Project_Veritas @JamesOKeefeIII And back to the Notre Dame conspiracy!  Ha. Shaddup!
fr,"Paris, France","The #French government has made 4 websites ""official"" for raising funds to rebuild t#NotreDameDeParis:… https://t.co/P95I5l2vmC"
en,England,"https://t.co/hD69TAEm09 😠 Yes, this building is historically invaluable and should be restored, but where are these… https://t.co/MrHRHlUKLN"
en,"West Windsor, NJ","Good cause I gave today Friends of Notre-Dame 501c(3)
https://t.co/io98QyUqNw"
en,Singapore - Giverny,Pussy Macky wants Notre-Dame rebuilt in just 5 years. Must be hard for the boy to accept this happened under his wa… https://t.co/BQlUBdn4sz
en,New Zealand,"@MarkHubbard33 I read about their stoush with Fr govt over upkeep of Notre Dame.
RCs pay no rent but must maintain… https://t.co/9YhOiIRgW0"
en,"Washington, DC",President Emmanuel Macron pledged on Tuesday that France would rebuild the fire-devastated Notre-Dame de Paris cath… https://t.co/R8AZhiGOnP
en,"Johannesburg, South Africa","Macron's enthusiasm to rebuild Notre-Dame in 5 years is touching especially after his comment that:
- ""There is no… https://t.co/81Oq7wvPB3"
fr,,@TheLitCritGuy Tax cut for that types of donation is already 60% and yeah some ask for it to be pushed to 90%. So a… https://t.co/DKDR9BeyWV
fr,France,Objectif: 2024 ! https://t.co/xblxGIDChE
en,"London, England",#PresidentMacron has set a 5 year target to rebuild #NotreDame in time for the start of the 2024 #ParisOlympics. Er… https://t.co/h4YMZOx1tw
en,Mulhouse Strasbourg Vendée,"Colossus, le #robot 👨‍🚒 🚒🚨https://t.co/afhUV29H7M"
en,"Scottsdale, AZ","This story of the two alerts to Notre Dame, I had reported in my paper for LifeSiteNews https://t.co/iH8YLvEL1R … f… https://t.co/tWWF4a3C4G"
fr,nevers,undefined https://t.co/HKCBQSjiJb
fr,Novalaise,The Notre Dame fire ignites the West’s far right https://t.co/Mtfp6SzAMc
en,"Lagos, Nigeria",Macron ya sha alwashin sake gina Notre-Dame https://t.co/BEVkxK4K1r https://t.co/XfuYDLDFRb
en,"London, England",Before and after shows full damage at #NotreDame https://t.co/hcmdnsuYc4
fr,,Daily Nation ke - Counting the losses: what we know about Notre-Dame's treasures https://t.co/RVqUarwHxP https://t.co/4xZ7WRTYp6
fr,,"First detailed piece on the cause of the fire.
The ""conspiracy theories"" about two fires are explained: a fire alar… https://t.co/MPnKvSizUz"
pl,"Toruń, Polska",IN PICTURES: Full scale of the damage at Notre-Dame revealed https://t.co/r076Xw1xcZ przez @TheLocalFrance
en,"Brussels, Belgium","the famous wooden roof, called ""the forest"" was lost in the fire. just have a look at the amazing structure. more t… https://t.co/Jv2RwI2unR"
en,"Paris, France","Twisted and blackened wreckage and piles of rubble - new photos reveal the full scale of the damage at Notre-Dame
https://t.co/j6JM3NLRe0"
en,"Paris, France",IN PICTURES: Full scale of the damage at Notre-Dame revealed https://t.co/mmbdEZH6MC https://t.co/UPK4zqcgGK
en,Château-Thierry & Voorburg,"Good morning all! #foodhistory for starters. #Menu with Gargouillou (sounds a lot like gargoyle, in honour of Notre… https://t.co/PRAeWPh471"
en,Chennai,"The Holy Crown of Thorns and a sacred tunic worn by 13th-century French king Louis, two irreplaceable artifacts, ha… https://t.co/YLpGMoA3gT"
en,London ,"Soon after the fire had broken out at Notre Dame in Paris, far-right individuals and media outlets tried to imply t… https://t.co/pJmlLCV9zO"
en,,"From Fr. Joseph Gill...

Today, I can do no better than cite three reflections I found on Facebook regarding the tr… https://t.co/YF9j86qRNv"
fr,"Finistère, Bretagne",5 ans pour reconstruire ?  #LREM #marcron https://t.co/wQv44C1GLF
en,"Leighos, Nigeria","The Hunchback of Notre Dame sees sales volume spike after the fire in Paris. Hope Quasimodo is okay

https://t.co/1rpzXfij5a"
fr,Toulon,"#NotreDrame #NotreDame
Pour faire un don &amp; reconstruire :
To donate &amp; rebuild :

👉 https://t.co/4WQXq2BOU9 
👉… https://t.co/vXthpdpefA"
fr,Pasquin,@ngranati @JohnWitherow That just looks like a picture taken with a zoom lense (I'd say 300mm or more) rather than… https://t.co/YFPuNO73PQ
fr,Novalaise,Notre Dame fire: Macron promises to make cathedral ‘more beautiful than before’ https://t.co/iq9wwe7vJx
fr,,Daily Monitor ug - Years? Decades? Uncertainty over time needed to rebuild Notre-Dame https://t.co/Vc8triBWH9 https://t.co/iINQhAKwf0
en,Probably on a train,"Loving this article about how Frankfurt Cathedral could never catch fire like Notre Dame, carefully skirting around… https://t.co/TRUvVr1RY2"
en,Naarm,This is surprising: Notre Dame is apparently not insured since it is understood implicitly that the state would und… https://t.co/gs1f1izVFg
en,"Redwood City, CA",Donation site linked from the cathedral's webpage: https://t.co/scnY7x1Q6j
en,"Port St. Lucie, FL. 34983",Macron vows to rebuild Notre Dame Cathedral in next 5 years.#BreakingNewsNow #Breaking_News #BreakingNews… https://t.co/TW4K8iYHAN
en,"North Carolina, USA","@DrAndrewThaler Notre Dame had a lot of things in need of repair, but nothing listed was a fire hazard. In Brazil p… https://t.co/DDPw2dBuM1"
en,India,@SaffronWatch @omar_quraishi @GuardianUS @BreitbartNews @CatholicHerald @vaticannews_fr @SAMAATV @geonews_english… https://t.co/fT39tY6pmy
en,New York,"Website for rebuilding Notre Dame de Paris
https://t.co/8BgE96A5jF"
de,Cyberspace,"@argvee @0xMatt I don't know if you guys read french, but here are some details on the finances :… https://t.co/8Cfl3zK8TB"
en,"Nishinomiya, Japan // Chicago",Notre Dame rebuilt in 5 years?! That's how long it took to repair Himeji Castle's existing roof.… https://t.co/prjwnRN9HR
en,Greater Seattle Area,If Notre Dame has ever touched your heart please consider donating to her restoration. https://t.co/zUMbQQkadn
en,mesa,Visit of Notre-Dame of Paris with Professor Andrew Tallon - Friends of Notre-Dame de Paris https://t.co/dpRRAQxMi5
en,🇵🇭,Gotta love these Notre Dame memes but y’all need to let Jesus take a rest fr
en,"London, England",https://t.co/wEmyjSyBIt Still on the Nostradamus astrology chart for Notre Dame in Paris - the cathedral is made pa… https://t.co/ATxTDClPhN
en,,@trishshirlaw #NotreDame Macron's leaked emails stated his plan to ISLAMIFY France! 800 Churches in Fr have been at… https://t.co/BUHmmS3eUp
fr,,undefined https://t.co/75Bx63kZP4
en,The Universe,Twitter Erupts After Ilhan Omar Issues Statement on Notre Dame Cathedral Fire https://t.co/BKnWBKDcnQ  - TIME FR RENDITION OVER SOMALIA
fr,Pierrelatte ,undefined https://t.co/MkIpUGDVM9
en,The Universe,Twitter Erupts After Ilhan Omar Issues Statement on Notre Dame Cathedral Fire https://t.co/BKnWBKDcnQ  @jjauthor  .… https://t.co/Vp4vIY2oTN
en,Latin America,Visit of Notre-Dame of Paris with Professor Andrew Tallon - Friends of Notre-Dame de Paris https://t.co/FxXARcjGp9 via @notredameparis
en,711 N. Country Club Rd,Perkins native Fr. Gary Kastl on @FOX23 yesterday talking about the Notre Dame Fire. https://t.co/G4jAAbSPk0
