language,location,message
en,"Washington, USA",Police reveal likely cause of Notre Dame fire.  This is an awful lie.  Doesn’t even mention the 834 churches torched in France this year.   https://t.co/tVEhBBTSbt
en,"Quintero, Chile",🤦🏼‍♂️🤦🏻‍♀️🤦🏼‍♂️🤦🏻‍♀️🤦🏼‍♂️🤦🏻‍♀️ https://t.co/SG7Xokjz1u
en,"Uberlândia, Brasil","RT @gerdwenzel: Franceses injuriados com a repentina generosidade seletiva dos bilionários. ""Victor Hugo agradece aos generosos doadores dispostos a salvar Notre-Dame e propõe que eles façam o mesmo com os Miseráveis"" disse o filósofo e romancista Olivier Pourriol.  https://t.co/sC1sEyw7Uj"
en,"Hayward, CA",RT @bikemelon: Billionaires donating nearly a billion to restore Notre Dame really puts into view how easily the rich could solve world issues if they gave a shit
en,"Flat Rock, NC","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,,Son capaces de inventar que baekhyun predio fuego notre dame si les decís que sus favs no cantan
en,,RT @ActualidadRT: Greta Thunberg compara Notre Dame con el medio ambiente y es incapaz de continuar su discurso de la emoción https://t.co/EeTlgAxkIi
en,California,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,,"@AgusFillastre Los millonarios q donaron para notre dame lo hicieron porq queria y esta mina dice lo q tienen q hacer con su plata ,sos joda?"
en,,"RT @LeeDawsonPT: Notre Dame: Our roof collapsed.
Billionaires: Omg are you okay, here's $100m.
Flint: We haven't had clean water in five years.
Billionaires: https://t.co/933MFHHX7p"
en,Ain't none of this promised,"RT @zaralarsson: I know someone probably already said this but it's so funny to me how the billionaires untied and came up with hundreds of millions for the Notre Dame within days while people still don't have clean water to drink. Yall can fix it, yall just don't care."
en,,Bee-wildering! Hives of Notre-Dame in miraculous survival https://t.co/mUWSsMWseW via @physorg_com
en,New Orleans,@accidentalhurt Your post assumes they have only given to the restoration of Notre Dame.
fr,たこやき星,"大聖堂に隣接した建物の屋上の巣箱にいたミツバチ約200,000匹は無事。当初は火災に巻き込まれたと考えられていたが、鎮火後に衛星写真で巣を出入りしている様子が確認できたとのこと。：Notre-Dame: les abeilles sont sauvées https://t.co/ybAKR8wFft"
en,,"RT @LeeDawsonPT: Notre Dame: Our roof collapsed.
Billionaires: Omg are you okay, here's $100m.
Flint: We haven't had clean water in five years.
Billionaires: https://t.co/933MFHHX7p"
en,,"RT @CFBHome: BREAKING: ESPN’s early FPI Top 10 released:

1 Clemson

2 Alabama

3 Georgia

4 LSU

5 Michigan

6 Oklahoma

7 Notre Dame

8 Florida

9 Auburn

10 Oregon"
en,"Milwaukee, WI",Milwaukee Archbishop Jerome Listecki (@ArchMil) reacts to the Notre Dame fire and delivers his Easter blessing https://t.co/4RMSlSiycF
en,"Florida, USA","RT @ramzpaul: ""Christianity is our number one enemy throughout history.""

https://t.co/UHyrTyQNOP"
en,hohenfels deutschland,RT @bikemelon: Billionaires donating nearly a billion to restore Notre Dame really puts into view how easily the rich could solve world issues if they gave a shit
en,,"RT @Christian8Pics: Good news: French billionaires Francois-Henri Pinault and Bernard Arnault have pledged $339 million to rebuild Notre Dame Cathedral, after a call from President Macron for donations.

A rose window in Notre Dame Cathedral. https://t.co/NAjFIU6oCl"
fr,,"Salut, je vois qu'on fait des levées de fonds pour la cathédrale Notre-Dame! C'est cool..!
C'est possible d'en faire une pour moi, que je me rachète un rasoir électrique One Blade?... Je viens de l'exploser contre le mur de ma salle de bain ! Il est cassé!

Merci!
Bises."
en,ur mom,"RT @calebm__: so sad about what happened to notre dame, here’s a pic of when I studied abroad in paris to show that I care more than the rest of you https://t.co/odKjm30tbX"
es,,RT @TuitsDeAlvarado: Advertencia: Usted no puede lamentarse por Notre Dame si previamente no se ha lamentado por las MILLONES DE CAGADAS que han pasado en el mundo....
en,,"RT @TVsCarlKinsella: With a click of their fingers, TWO French billionaires have given €300million to restore Notre Dame. Just imagine if billionaires cared as much about uhhhh human people."
en,,"RT @TVsCarlKinsella: With a click of their fingers, TWO French billionaires have given €300million to restore Notre Dame. Just imagine if billionaires cared as much about uhhhh human people."
fr,972,"RT @DoubleCordon: ""Montant : 3.35€ 
Arrondir à 4€ pour rebâtir Notre Dame de Paris avec la fondation de France ?"" https://t.co/wljgEM6Jhu"
fr,,"RT @PoussiG: Incendie de Notre-Dame : le président national des compagnons charpentiers des devoirs appelle à l’unité des trois sociétés de compagnons de France pour rebâtir la cathédrale et propose leurs services au gouvernement
#Magnifique

https://t.co/RzbWHyc2Dx via @Valeurs"
es,Dolores 🏡- La Plata 🏙️,RT @MartinezFloru: Ya empieza el finde largo. Si van a tomar avisen que me prendo como la catedral de notre dame
en,"Brookline, MA","RT @witoldr: The competition for presumably a ""new and improved"" spire for Notre Dame sounds like a publicity stunt--as so many architectural competions are--and is a bad idea. Better to rebuild Le-Duc's spire in fire-protected materials, the roof AND the spire."
en,EnThéorie,RT @The_Smokin_Bear: @Fiefienix @FrDesouche Et alors ? On peut le vendre pour réparer Notre-Dame ? 🤔😏
es,Venezuela,RT @noticiadlmundo: Para que el mundo conozca...  : NOTRE-DAME...¿SE QUEMÓ LA IGLESIA DE DIOS? https://t.co/DHj3AOsOIO
en,Silicon Valley,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,RT @Brasilmagic: Reaction of the rich to the Notre Dame fire teaches us a lot about the world we live in  https://t.co/5RNdZr6eZ2
en,"Markinch, Scotland ",RT @paddymullaney19: French President releases statement about Notre Dame tragedy: https://t.co/EBSggf381g
fr,"Toulouse, France","@bdl591 Se douter de quoi??! Que des mecs retrouvent son adresse pour une connerie postée sur Twitter, sérieux? 
Moi j’ai vu passer une connerie sur Notre-Dame et le trailer de game of thrones.. et be ça m’a fait rire 🤦‍♂️"
en,IA,"RT @TylerJRoney: Time it took for Flint Michigan to receive the remainder $77.7 million of their federal funding: 5 years. 

Time it took French billionaires to pledge $500+ million to repair Notre Dame: A few days. 

Imagine some of the other problems millionaires/billionaires could help solve.."
fr,Montreal,RT @lemondefr: « Il semblerait que les gens se préoccupent plus d’un bâtiment que d’êtres humains ». Quand des chefs d’Etat africains pleurent Notre-Dame et restent de marbre face aux malheurs de leur pays https://t.co/M69DIaPZIw
fr,,RT @ShooNeyt: Vous vous rendez compte que tous le monde parle de Notre Dame alors que LilyRose est actuellement dans un avion avec un mec qui va la violer... J'ai la haine putain #JusticePourLilyRose
en,Indiana,RT @herecometheiris: RETWEET IF YOU LOVE NOTRE DAME FOOTBALL ☘️🏈 https://t.co/RmQ2ueASu4
en,Toronto,"RT @matthewasears: @MaximeBernier So, which part of ""Canadian identity"" is represented by Notre Dame? Is it the religious authoritarianism that the French themselves rejected in 1789? Is it a public monument funded largely by the state, which libertarians like you are supposed to hate? Nah, it's the white people."
en,,"La catedral de Notre Dame huele más que a chamusquina,  huele a ventana rota."
en,,"RT @ringer: The great cathedrals are designed to awe and overwhelm. The images of Notre-Dame in flames inspired feelings of profound pain and sadness, similar, in an odd way, to the experience of standing in its presence. https://t.co/j6o8MrzaqE"
fr,"Rhône-Alpes, France","RT @Vukuzman: Le concours initié par @EPhilippePM pour rebâtir la flèche de #NotreDame ne vise qu'à satisfaire l’ego mal placé de #Macron qui veut marquer notre monument national de son emprunte.
L'avis des spécialistes : la reconstruction est une chose sérieuse !⬇️
https://t.co/sqTYGeM6fz"
en,Dallas/Fort Worth,RT @jay4_era: #AGTG Extremely blessed and excited to say I have received an offer  from The University of Notre Dame #GoIrish🍀 #WeBuzzn https://t.co/82kLTArUeU
es,,"RT @ReForros: Una pena lo de Notre Dame, conocí a los arquitectos https://t.co/YiMAAmVQ75"
en,Fuck PS4,"RT @Callyseun: So umm yeah, can I burn Notre Dame down and make look like a total complete accident?"
en,,"RT @ArchDaily: Dominique Perrault on Notre Dame: ""The Heart of the Heart"" https://t.co/Tf9LrVe77Q"
en,CHI,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @PrisonPlanet: A Muslim politician in Canada wrote a Facebook post in which she said that the Notre Dame fire was “divine intervention” in response to France banning the Islamic veil.

BuzzFeed could not be reached for comment.

https://t.co/Q4yDFmpzGE"
en,,"RT @AmyMek: BREAKING: Architect of restorations for Notre Dame Speaks Out! 

Media: ""So your're telling us that this type of timber doesn't burn like that?""

Notre Dame Architect: ""NO, You know, oak that is 800 years old doesn't burn like that....You would need a lot of kindling to succeed."" https://t.co/NBF86wOxDF"
en,Strasbourg,"RT @T_Nenninger: Désolé de briser les rêves de flèche moderne de #macron.
Navré de couper également court aux élucubrations des #lrem qui se réjouissaient de l'utilisation de nouveaux matériaux ou de l'adjonction d'un rooftop.

Par bonheur il y a des règles sages qui s'imposent pour Notre Dame. https://t.co/k29ApaB8CF"
fr,,"RT @DominiqueReynie: Je rappelle à ceux qui dénoncent les dons pour #Notre_Dame_de_Paris que les partis, les syndicats, etc., bénéficient du même mécanisme fiscal. Quant aux médias et aux journalistes, vous, vous faites de vrais économies d’impôt 😊"
es,"San Salvador, El Salvador","RT @Mateo2820ES: Espero no herir susceptibilidades; mas quiero compartirles esto que me acaban de enviar. 

Nadie es tan pobre que no pueda contribuir al arte.

Esta es la donación de El Salvador para la reconstrucción de Notre Dame. Nosotros pagamos el envío. 

#PorEstasCosasPagoInternet https://t.co/ChHOJG1VP6"
fr,,"RT @PompiersParis: #NotreDameDeParis
Vous avez été très nombreux à nous témoigner votre soutien et votre reconnaissance lors de notre combat contre l’incendie de la cathédrale Notre Dame de Paris.
Cela nous oblige ! Merci du fond du cœur. 🙏 https://t.co/TlZK4iJopr"
fr,"Lyon, France","RT @DoubleCordon: ""Montant : 3.35€ 
Arrondir à 4€ pour rebâtir Notre Dame de Paris avec la fondation de France ?"" https://t.co/wljgEM6Jhu"
en-gb,"Down south, England.","RT @FluxMulder: @GerardBattenMEP 2 churches are desecrated per day in France. The failed 2016 bombing attempt on Notre Dame by Islamic extremists. And now this fire, right on Holy Week. Do the math."
es,"Venezuela, zona oriental","RT @RoryBranker: Críticas a los multimillonarios donativos para la restauración de Notre-Dame. Que si debían donar eso a Malaui, que las ballenas y el plástico, que si la selva amazónica. Les actualizo del siguiente dato importante:

La gente hace lo que quiera con su dinero."
fr,France,"RT @smahrane: Cher ⁦@EPhilippePM⁩, ce charpentier a un message pour vous: « Restaurer la flèche de Notre-Dame à l'identique, c'est possible et on sait le faire. Tout cela est documenté, on a une reproduction de la maquette chez les Compagnons. » 

https://t.co/09SK3cnFM4 via @LePoint"
es,,"RT @raulsdargoltz: Siria fue bombardeado y se destrozaron patrimonios de la humanidad como el Teatro de Palmira, estos monumentos son muchos más antiguos que varios de occidente. Pero como no es primer mundo no tuvo la repercusión necesaria  como hoy con Notre Dame https://t.co/QkrfD7Tv4G"
es,Donde estoy ahora mismo.,"RT @AGotica82: @sanchezcastejon Lo d Notre Dame, está bien el movimiento d donaciones d dinero. Es algo valioso a lo q respeta a la historia d Europa, pero a nivel nacional...si ls políticos y colegas fat cats hicierais DONACIONES PARA REABILITAR LS BOSKES Q SE KEMAN INTENCIONADAMENTE COMO EN GALICIA..."
en,mikateko media,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
